"category","sub_category","role","relative_path","extension","width","height","size_bytes","recommended_use"
"event_birthday_room_decor","spaceroom/bday","Birthday seasonal room overlays and cake props","MAS/game/mod_assets/location/spaceroom/bday/monika_birthday_cake_lit-n.png",".png","1280","850","98496","Use as birthday event overlays triggered by calendar/event system."
"event_birthday_room_decor","spaceroom/bday","Birthday seasonal room overlays and cake props","MAS/game/mod_assets/location/spaceroom/bday/monika_birthday_cake-n.png",".png","1280","850","53119","Use as birthday event overlays triggered by calendar/event system."
"event_birthday_room_decor","spaceroom/bday","Birthday seasonal room overlays and cake props","MAS/game/mod_assets/location/spaceroom/bday/player_birthday_cake.png",".png","1280","850","57048","Use as birthday event overlays triggered by calendar/event system."
"event_birthday_room_decor","spaceroom/bday","Birthday seasonal room overlays and cake props","MAS/game/mod_assets/location/spaceroom/bday/player_birthday_cake_lights.png",".png","1280","850","54652","Use as birthday event overlays triggered by calendar/event system."
"event_birthday_room_decor","spaceroom/bday","Birthday seasonal room overlays and cake props","MAS/game/mod_assets/location/spaceroom/bday/player_birthday_cake_lit.png",".png","1280","850","65921","Use as birthday event overlays triggered by calendar/event system."
"event_birthday_room_decor","spaceroom/bday","Birthday seasonal room overlays and cake props","MAS/game/mod_assets/location/spaceroom/bday/player_birthday_cake_lit-n.png",".png","1280","850","62798","Use as birthday event overlays triggered by calendar/event system."
"event_birthday_room_decor","spaceroom/bday","Birthday seasonal room overlays and cake props","MAS/game/mod_assets/location/spaceroom/bday/player_birthday_cake-n.png",".png","1280","850","51065","Use as birthday event overlays triggered by calendar/event system."
"event_christmas_room_decor","spaceroom/d25","Christmas seasonal room overlays","MAS/game/mod_assets/location/spaceroom/d25/bgdeco.png",".png","1280","850","31958","Use as Christmas seasonal overlays."
"event_christmas_room_decor","spaceroom/d25","Christmas seasonal room overlays","MAS/game/mod_assets/location/spaceroom/d25/bgdeco-n.png",".png","1280","850","30075","Use as Christmas seasonal overlays."
"event_christmas_room_decor","spaceroom/d25","Christmas seasonal room overlays","MAS/game/mod_assets/location/spaceroom/d25/garland.png",".png","1280","850","153812","Use as Christmas seasonal overlays."
"event_christmas_room_decor","spaceroom/d25","Christmas seasonal room overlays","MAS/game/mod_assets/location/spaceroom/d25/garland_on_1.png",".png","1280","850","153219","Use as Christmas seasonal overlays."
"event_christmas_room_decor","spaceroom/d25","Christmas seasonal room overlays","MAS/game/mod_assets/location/spaceroom/d25/garland_on_2.png",".png","1280","850","152795","Use as Christmas seasonal overlays."
"event_christmas_room_decor","spaceroom/d25","Christmas seasonal room overlays","MAS/game/mod_assets/location/spaceroom/d25/gifts_0.png",".png","1280","850","6341","Use as Christmas seasonal overlays."
"event_christmas_room_decor","spaceroom/d25","Christmas seasonal room overlays","MAS/game/mod_assets/location/spaceroom/d25/gifts_1.png",".png","1280","850","28065","Use as Christmas seasonal overlays."
"event_christmas_room_decor","spaceroom/d25","Christmas seasonal room overlays","MAS/game/mod_assets/location/spaceroom/d25/gifts_1-n.png",".png","1280","850","25244","Use as Christmas seasonal overlays."
"event_christmas_room_decor","spaceroom/d25","Christmas seasonal room overlays","MAS/game/mod_assets/location/spaceroom/d25/gifts_2.png",".png","1280","850","48873","Use as Christmas seasonal overlays."
"event_christmas_room_decor","spaceroom/d25","Christmas seasonal room overlays","MAS/game/mod_assets/location/spaceroom/d25/gifts_2-n.png",".png","1280","850","41771","Use as Christmas seasonal overlays."
"event_christmas_room_decor","spaceroom/d25","Christmas seasonal room overlays","MAS/game/mod_assets/location/spaceroom/d25/gifts_3.png",".png","1280","850","59354","Use as Christmas seasonal overlays."
"event_christmas_room_decor","spaceroom/d25","Christmas seasonal room overlays","MAS/game/mod_assets/location/spaceroom/d25/gifts_3-n.png",".png","1280","850","51191","Use as Christmas seasonal overlays."
"event_christmas_room_decor","spaceroom/d25","Christmas seasonal room overlays","MAS/game/mod_assets/location/spaceroom/d25/lights_off.png",".png","1280","850","23462","Use as Christmas seasonal overlays."
"event_christmas_room_decor","spaceroom/d25","Christmas seasonal room overlays","MAS/game/mod_assets/location/spaceroom/d25/lights_on_1.png",".png","1280","850","112333","Use as Christmas seasonal overlays."
"event_christmas_room_decor","spaceroom/d25","Christmas seasonal room overlays","MAS/game/mod_assets/location/spaceroom/d25/lights_on_2.png",".png","1280","850","108794","Use as Christmas seasonal overlays."
"event_christmas_room_decor","spaceroom/d25","Christmas seasonal room overlays","MAS/game/mod_assets/location/spaceroom/d25/lights_on_3.png",".png","1280","850","116235","Use as Christmas seasonal overlays."
"event_christmas_room_decor","spaceroom/d25","Christmas seasonal room overlays","MAS/game/mod_assets/location/spaceroom/d25/mistletoe.png",".png","1280","850","17623","Use as Christmas seasonal overlays."
"event_christmas_room_decor","spaceroom/d25","Christmas seasonal room overlays","MAS/game/mod_assets/location/spaceroom/d25/mistletoe-n.png",".png","1280","850","16641","Use as Christmas seasonal overlays."
"event_christmas_room_decor","spaceroom/d25","Christmas seasonal room overlays","MAS/game/mod_assets/location/spaceroom/d25/tree_lights_off.png",".png","1280","850","201532","Use as Christmas seasonal overlays."
"event_christmas_room_decor","spaceroom/d25","Christmas seasonal room overlays","MAS/game/mod_assets/location/spaceroom/d25/tree_lights_on_1.png",".png","1280","850","210936","Use as Christmas seasonal overlays."
"event_christmas_room_decor","spaceroom/d25","Christmas seasonal room overlays","MAS/game/mod_assets/location/spaceroom/d25/tree_lights_on_2.png",".png","1280","850","211403","Use as Christmas seasonal overlays."
"event_christmas_room_decor","spaceroom/d25","Christmas seasonal room overlays","MAS/game/mod_assets/location/spaceroom/d25/tree_lights_on_3.png",".png","1280","850","211153","Use as Christmas seasonal overlays."
"event_halloween_room_decor","spaceroom/o31/ATL","Halloween seasonal room overlays and effects","MAS/game/mod_assets/location/spaceroom/o31/ATL/cat_0.png",".png","1280","720","50239","Use as Halloween seasonal overlays."
"event_halloween_room_decor","spaceroom/o31/ATL","Halloween seasonal room overlays and effects","MAS/game/mod_assets/location/spaceroom/o31/ATL/cat_01.png",".png","1280","720","41091","Use as Halloween seasonal overlays."
"event_halloween_room_decor","spaceroom/o31/ATL","Halloween seasonal room overlays and effects","MAS/game/mod_assets/location/spaceroom/o31/ATL/cat_01-1.png",".png","1280","720","41002","Use as Halloween seasonal overlays."
"event_halloween_room_decor","spaceroom/o31/ATL","Halloween seasonal room overlays and effects","MAS/game/mod_assets/location/spaceroom/o31/ATL/cat_01-2.png",".png","1280","720","41940","Use as Halloween seasonal overlays."
"event_halloween_room_decor","spaceroom/o31/ATL","Halloween seasonal room overlays and effects","MAS/game/mod_assets/location/spaceroom/o31/ATL/cat_01-3.png",".png","1280","720","42219","Use as Halloween seasonal overlays."
"event_halloween_room_decor","spaceroom/o31/ATL","Halloween seasonal room overlays and effects","MAS/game/mod_assets/location/spaceroom/o31/ATL/cat_02.png",".png","1280","720","41005","Use as Halloween seasonal overlays."
"event_halloween_room_decor","spaceroom/o31/ATL","Halloween seasonal room overlays and effects","MAS/game/mod_assets/location/spaceroom/o31/ATL/cat_02-1.png",".png","1280","720","40914","Use as Halloween seasonal overlays."
"event_halloween_room_decor","spaceroom/o31/ATL","Halloween seasonal room overlays and effects","MAS/game/mod_assets/location/spaceroom/o31/ATL/cat_02-2.png",".png","1280","720","41796","Use as Halloween seasonal overlays."
"event_halloween_room_decor","spaceroom/o31/ATL","Halloween seasonal room overlays and effects","MAS/game/mod_assets/location/spaceroom/o31/ATL/cat_02-3.png",".png","1280","720","42089","Use as Halloween seasonal overlays."
"event_halloween_room_decor","spaceroom/o31","Halloween seasonal room overlays and effects","MAS/game/mod_assets/location/spaceroom/o31/candles.png",".png","1280","720","39701","Use as Halloween seasonal overlays."
"event_halloween_room_decor","spaceroom/o31","Halloween seasonal room overlays and effects","MAS/game/mod_assets/location/spaceroom/o31/candles-h0.png",".png","1280","720","16089","Use as Halloween seasonal overlays."
"event_halloween_room_decor","spaceroom/o31","Halloween seasonal room overlays and effects","MAS/game/mod_assets/location/spaceroom/o31/ceiling_deco.png",".png","1280","720","46544","Use as Halloween seasonal overlays."
"event_halloween_room_decor","spaceroom/o31","Halloween seasonal room overlays and effects","MAS/game/mod_assets/location/spaceroom/o31/ceiling_lights.png",".png","1280","720","119466","Use as Halloween seasonal overlays."
"event_halloween_room_decor","spaceroom/o31","Halloween seasonal room overlays and effects","MAS/game/mod_assets/location/spaceroom/o31/ceiling_lights-h0.png",".png","1280","720","229583","Use as Halloween seasonal overlays."
"event_halloween_room_decor","spaceroom/o31","Halloween seasonal room overlays and effects","MAS/game/mod_assets/location/spaceroom/o31/floor_outline.png",".png","1280","720","33886","Use as Halloween seasonal overlays."
"event_halloween_room_decor","spaceroom/o31","Halloween seasonal room overlays and effects","MAS/game/mod_assets/location/spaceroom/o31/garland.png",".png","1280","720","99665","Use as Halloween seasonal overlays."
"event_halloween_room_decor","spaceroom/o31","Halloween seasonal room overlays and effects","MAS/game/mod_assets/location/spaceroom/o31/jackolantern.png",".png","1280","720","50278","Use as Halloween seasonal overlays."
"event_halloween_room_decor","spaceroom/o31","Halloween seasonal room overlays and effects","MAS/game/mod_assets/location/spaceroom/o31/jackolantern-h0.png",".png","1280","720","15289","Use as Halloween seasonal overlays."
"event_halloween_room_decor","spaceroom/o31","Halloween seasonal room overlays and effects","MAS/game/mod_assets/location/spaceroom/o31/vignette.png",".png","1280","720","364948","Use as Halloween seasonal overlays."
"event_halloween_room_decor","spaceroom/o31","Halloween seasonal room overlays and effects","MAS/game/mod_assets/location/spaceroom/o31/wall_bats.png",".png","1280","720","22926","Use as Halloween seasonal overlays."
"event_halloween_room_decor","spaceroom/o31","Halloween seasonal room overlays and effects","MAS/game/mod_assets/location/spaceroom/o31/wall_candle.png",".png","1280","720","17046","Use as Halloween seasonal overlays."
"event_halloween_room_decor","spaceroom/o31","Halloween seasonal room overlays and effects","MAS/game/mod_assets/location/spaceroom/o31/wall_candle-h0.png",".png","1280","720","11399","Use as Halloween seasonal overlays."
"event_halloween_room_decor","spaceroom/o31","Halloween seasonal room overlays and effects","MAS/game/mod_assets/location/spaceroom/o31/wall_webs.png",".png","1280","720","119862","Use as Halloween seasonal overlays."
"event_halloween_room_decor","spaceroom/o31","Halloween seasonal room overlays and effects","MAS/game/mod_assets/location/spaceroom/o31/window_ghost.png",".png","1280","720","10667","Use as Halloween seasonal overlays."
"font_assets","m1_fixed.ttf/font","Fonts for UI typography","MAS/game/mod_assets/font/m1_fixed.ttf",".ttf",,,"130412","Use for UI font candidates."
"font_assets","mplus-1mn-medium.ttf/font","Fonts for UI typography","MAS/game/mod_assets/font/mplus-1mn-medium.ttf",".ttf",,,"1615236","Use for UI font candidates."
"font_assets","mplus-2p-regular.ttf/font","Fonts for UI typography","MAS/game/mod_assets/font/mplus-2p-regular.ttf",".ttf",,,"1745776","Use for UI font candidates."
"font_assets","SourceHanSansK-Regular.otf/font","Fonts for UI typography","MAS/game/mod_assets/font/SourceHanSansK-Regular.otf",".otf",,,"17277104","Use for UI font candidates."
"font_assets","SourceHanSansSC-Regular.otf/font","Fonts for UI typography","MAS/game/mod_assets/font/SourceHanSansSC-Regular.otf",".otf",,,"17281372","Use for UI font candidates."
"frame_assets","black70_pinkborder100.png/frames","Visual/UI resource","MAS/game/mod_assets/frames/black70_pinkborder100.png",".png","35","35","194","Review manually before use."
"frame_assets","black70_pinkborder100_2px.png/frames","Visual/UI resource","MAS/game/mod_assets/frames/black70_pinkborder100_2px.png",".png","35","35","193","Review manually before use."
"frame_assets","black70_pinkborder100_2px_d.png/frames","Visual/UI resource","MAS/game/mod_assets/frames/black70_pinkborder100_2px_d.png",".png","35","35","208","Review manually before use."
"frame_assets","black70_pinkborder100_5px.png/frames","Visual/UI resource","MAS/game/mod_assets/frames/black70_pinkborder100_5px.png",".png","35","35","194","Review manually before use."
"frame_assets","black70_pinkborder100_5px_d.png/frames","Visual/UI resource","MAS/game/mod_assets/frames/black70_pinkborder100_5px_d.png",".png","35","35","211","Review manually before use."
"frame_assets","black70_pinkborder100_d.png/frames","Visual/UI resource","MAS/game/mod_assets/frames/black70_pinkborder100_d.png",".png","35","35","209","Review manually before use."
"frame_assets","modebar.png/frames","Visual/UI resource","MAS/game/mod_assets/frames/modebar.png",".png","70","490","830","Review manually before use."
"frame_assets","modebar_d.png/frames","Visual/UI resource","MAS/game/mod_assets/frames/modebar_d.png",".png","70","490","814","Review manually before use."
"frame_assets","selector_overlay.png/frames","Visual/UI resource","MAS/game/mod_assets/frames/selector_overlay.png",".png","180","180","554","Review manually before use."
"frame_assets","selector_overlay_d.png/frames","Visual/UI resource","MAS/game/mod_assets/frames/selector_overlay_d.png",".png","180","180","507","Review manually before use."
"frame_assets","selector_overlay_disabled.png/frames","Visual/UI resource","MAS/game/mod_assets/frames/selector_overlay_disabled.png",".png","180","180","563","Review manually before use."
"frame_assets","selector_overlay_disabled_d.png/frames","Visual/UI resource","MAS/game/mod_assets/frames/selector_overlay_disabled_d.png",".png","180","180","504","Review manually before use."
"frame_assets","selector_top_frame.png/frames","Visual/UI resource","MAS/game/mod_assets/frames/selector_top_frame.png",".png","180","38","290","Review manually before use."
"frame_assets","selector_top_frame_d.png/frames","Visual/UI resource","MAS/game/mod_assets/frames/selector_top_frame_d.png",".png","180","38","267","Review manually before use."
"frame_assets","selector_top_frame_disabled.png/frames","Visual/UI resource","MAS/game/mod_assets/frames/selector_top_frame_disabled.png",".png","180","38","286","Review manually before use."
"frame_assets","selector_top_frame_disabled_d.png/frames","Visual/UI resource","MAS/game/mod_assets/frames/selector_top_frame_disabled_d.png",".png","180","38","256","Review manually before use."
"frame_assets","selector_top_frame_selected.png/frames","Visual/UI resource","MAS/game/mod_assets/frames/selector_top_frame_selected.png",".png","180","38","290","Review manually before use."
"frame_assets","selector_top_frame_selected_d.png/frames","Visual/UI resource","MAS/game/mod_assets/frames/selector_top_frame_selected_d.png",".png","180","38","273","Review manually before use."
"frame_assets","trans_pink2pxborder100.png/frames","Visual/UI resource","MAS/game/mod_assets/frames/trans_pink2pxborder100.png",".png","35","35","198","Review manually before use."
"frame_assets","trans_pink2pxborder100_d.png/frames","Visual/UI resource","MAS/game/mod_assets/frames/trans_pink2pxborder100_d.png",".png","35","35","199","Review manually before use."
"minigame_assets","chess","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/chess/chess_board.png",".png","486","486","16288","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","chess","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/chess/move_indicator_monika.png",".png","60","96","1459","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","chess","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/chess/move_indicator_player.png",".png","60","96","1380","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","chess","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/chess/piece_highlight_green.png",".png","57","57","232","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","chess","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/chess/piece_highlight_magenta.png",".png","57","57","239","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","chess","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/chess/piece_highlight_red.png",".png","57","57","236","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","chess","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/chess/piece_highlight_yellow.png",".png","57","57","233","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","chess/pieces","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/chess/pieces/bb.png",".png","57","57","2077","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","chess/pieces","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/chess/pieces/bk.png",".png","57","57","2609","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","chess/pieces","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/chess/pieces/bn.png",".png","57","57","2031","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","chess/pieces","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/chess/pieces/bp.png",".png","57","57","1504","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","chess/pieces","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/chess/pieces/bq.png",".png","57","57","11060","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","chess/pieces","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/chess/pieces/br.png",".png","57","57","1465","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","chess/pieces","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/chess/pieces/wB.png",".png","57","57","2749","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","chess/pieces","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/chess/pieces/wK.png",".png","57","57","2576","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","chess/pieces","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/chess/pieces/wN.png",".png","57","57","2384","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","chess/pieces","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/chess/pieces/wP.png",".png","57","57","1882","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","chess/pieces","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/chess/pieces/wQ.png",".png","57","57","3217","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","chess/pieces","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/chess/pieces/wR.png",".png","57","57","1828","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","chess","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/chess/stockfish_8_linux_x64","",,,"1163544","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","chess","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/chess/stockfish_8_macosx_x64","",,,"306800","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","chess","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/chess/stockfish_8_windows_x32.exe",".exe",,,"1344526","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","chess","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/chess/stockfish_8_windows_x64.exe",".exe",,,"1190400","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","hangman","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/hangman/1000poemwords.txt",".txt",,,"16419","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","hangman","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/hangman/hm_0.png",".png","278","355","19613","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","hangman","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/hangman/hm_1.png",".png","278","355","18298","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","hangman","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/hangman/hm_2.png",".png","278","355","16931","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","hangman","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/hangman/hm_3.png",".png","278","355","15947","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","hangman","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/hangman/hm_4.png",".png","278","355","14929","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","hangman","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/hangman/hm_5.png",".png","278","355","13565","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","hangman","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/hangman/hm_6.png",".png","278","355","9933","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","hangman","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/hangman/hm_frame.png",".png","600","438","337712","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","hangman","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/hangman/hm_frame_d.png",".png","600","438","281912","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","hangman","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/hangman/hm_s1.png",".png","278","355","34886","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","hangman","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/hangman/hm_s2.png",".png","278","355","28559","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","hangman","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/hangman/hm_sm_0.png",".png","278","355","12882","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","hangman","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/hangman/hm_sm_1.png",".png","278","355","12487","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","hangman","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/hangman/hm_sm_2.png",".png","278","355","12817","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","hangman","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/hangman/hm_sm_3.png",".png","278","355","12787","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","hangman","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/hangman/hm_sm_4.png",".png","278","355","12681","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","hangman","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/hangman/hm_sm_5.png",".png","278","355","12586","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","hangman","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/hangman/hm_sm_6.png",".png","278","355","12785","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","hangman","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/hangman/MASpoemwords.txt",".txt",,,"4843","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/b0.png",".png","150","214","33009","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/b1.png",".png","150","214","28921","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/b2.png",".png","150","214","32465","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/b3.png",".png","150","214","32357","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/b4.png",".png","150","214","30848","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/b5.png",".png","150","214","32066","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/b6.png",".png","150","214","33036","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/b7.png",".png","150","214","31079","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/b8.png",".png","150","214","33086","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/b9.png",".png","150","214","33118","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/back.png",".png","150","214","37259","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/bd2.png",".png","150","214","30359","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/br.png",".png","150","214","33100","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/bs.png",".png","150","214","35622","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/g0.png",".png","150","214","34008","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/g1.png",".png","150","214","29976","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/g2.png",".png","150","214","33504","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/g3.png",".png","150","214","33373","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/g4.png",".png","150","214","31825","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/g5.png",".png","150","214","33075","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/g6.png",".png","150","214","33562","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/g7.png",".png","150","214","32113","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/g8.png",".png","150","214","34046","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/g9.png",".png","150","214","34097","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/gd2.png",".png","150","214","31382","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/gr.png",".png","150","214","34099","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/gs.png",".png","150","214","36640","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/r0.png",".png","150","214","32890","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/r1.png",".png","150","214","28728","Optional later modules; not needed for v0.8 GUI MVP."
"minigame_assets","nou/cards","Chess/hangman/NOU/piano/pong resources","MAS/game/mod_assets/games/nou/cards/r2.png",".png","150","214","32257","Optional later modules; not needed for v0.8 GUI MVP."
